top,fold,classifier,large pre,large re,large f1,medium pre,medium re,medium f1,small pre,small re,small f1,all acc,all pre,all re,all f1,all mcc
160,1,dtree,0.9698,0.97,0.9694,0.8611,0.9556,0.8904,0.7961,0.8289,0.807,0.9186,0.8879,0.9186,0.8975,0.917
160,2,dtree,0.9636,0.99,0.9757,0.863,0.9111,0.8778,0.875,0.8947,0.8816,0.9412,0.9127,0.9412,0.9234,0.94
160,3,dtree,0.9492,0.96,0.9503,0.8963,0.9556,0.9148,0.8092,0.8421,0.8202,0.9186,0.8903,0.9186,0.8983,0.917
160,4,dtree,0.9636,0.98,0.9709,0.9296,0.9778,0.9444,0.8289,0.8553,0.8377,0.9367,0.9104,0.9367,0.9197,0.9354
160,5,dtree,0.9784,0.94,0.9572,0.85,0.9333,0.8756,0.75,0.8026,0.7675,0.8914,0.8737,0.8914,0.8754,0.8894
160,6,dtree,0.9627,0.97,0.9646,0.9037,0.9556,0.9185,0.807,0.8421,0.818,0.9231,0.8972,0.9231,0.9048,0.9216
160,7,dtree,0.9833,1.0,0.9909,0.8833,0.9333,0.8978,0.875,0.8947,0.8816,0.9502,0.9257,0.9502,0.9343,0.9493
160,8,dtree,0.9618,0.97,0.9657,0.8481,0.9111,0.8667,0.8158,0.8421,0.8246,0.914,0.8885,0.914,0.897,0.9123
160,9,dtree,0.9909,0.98,0.9847,0.8944,0.9556,0.9126,0.8355,0.8684,0.8465,0.9367,0.9178,0.9367,0.9225,0.9355
160,0,knn,0.9201,0.94,0.9222,0.9333,0.9556,0.9407,0.8399,0.8684,0.8487,0.9186,0.8952,0.9186,0.9007,0.9173
160,1,knn,0.9375,0.92,0.9145,0.9056,0.9556,0.92,0.8662,0.8947,0.875,0.9186,0.9065,0.9186,0.902,0.9176
160,2,knn,0.9373,0.96,0.9452,0.9111,0.9333,0.9185,0.8991,0.9211,0.9057,0.9412,0.9189,0.9412,0.9262,0.9401
160,3,knn,0.9284,0.95,0.9367,0.9333,0.9556,0.9407,0.886,0.9079,0.8925,0.9367,0.9148,0.9367,0.9223,0.9354
160,4,knn,0.9306,0.96,0.9436,0.9556,0.9778,0.963,0.8465,0.8684,0.8531,0.9321,0.9067,0.9321,0.9164,0.9308
160,5,knn,0.9519,0.93,0.936,0.9389,0.9778,0.9496,0.8596,0.8947,0.8706,0.9276,0.9175,0.9276,0.9163,0.9264
160,6,knn,0.8926,0.91,0.8935,0.9333,0.9556,0.9407,0.8728,0.8947,0.8794,0.914,0.8941,0.914,0.8983,0.9127
160,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8991,0.9211,0.9057,0.9502,0.9309,0.9502,0.9379,0.9493
160,8,knn,0.9098,0.93,0.9163,0.9444,0.9778,0.9556,0.8421,0.8684,0.8509,0.9186,0.8936,0.9186,0.9018,0.917
160,9,knn,0.9339,0.94,0.9305,0.9333,0.9556,0.9407,0.8849,0.9079,0.8912,0.9321,0.9169,0.9321,0.9191,0.9312
160,0,rf,0.9652,0.99,0.9761,0.9074,0.9556,0.9222,0.8531,0.8684,0.8575,0.9412,0.9148,0.9412,0.9243,0.9401
160,1,rf,0.9698,0.97,0.9694,0.9167,0.9778,0.9348,0.8421,0.8684,0.8509,0.9367,0.9151,0.9367,0.9216,0.9355
160,2,rf,0.9742,0.99,0.9809,0.9074,0.9556,0.9222,0.8947,0.9079,0.8991,0.9548,0.9333,0.9548,0.9408,0.9539
160,3,rf,0.9561,0.96,0.9542,0.9407,0.9778,0.9519,0.8882,0.9079,0.8947,0.9457,0.9296,0.9457,0.9333,0.9447
160,4,rf,0.9636,0.98,0.9709,0.9519,1.0,0.9667,0.875,0.8816,0.8772,0.9502,0.9308,0.9502,0.9378,0.9492
160,5,rf,0.9875,0.96,0.9725,0.9111,0.9778,0.9289,0.875,0.8947,0.8816,0.9412,0.9333,0.9412,0.9324,0.9402
160,6,rf,0.9718,0.99,0.9805,0.9407,0.9778,0.9519,0.875,0.8947,0.8816,0.9548,0.9322,0.9548,0.9406,0.9539
160,7,rf,0.9833,1.0,0.9909,0.9278,0.9556,0.9348,0.9276,0.9342,0.9298,0.9683,0.9529,0.9683,0.9585,0.9678
160,8,rf,0.9452,0.97,0.9566,0.9185,0.9556,0.9296,0.8816,0.8947,0.886,0.9412,0.9179,0.9412,0.9268,0.94
160,9,rf,0.9742,0.99,0.9809,0.9389,0.9778,0.9496,0.8816,0.8947,0.886,0.9548,0.9352,0.9548,0.9419,0.954
160,0,svm,0.9561,0.99,0.9719,0.9185,0.9556,0.9296,0.8202,0.8421,0.8268,0.9321,0.9017,0.9321,0.9134,0.9308
160,1,svm,0.9385,0.97,0.9532,0.8944,0.9556,0.9126,0.8224,0.8421,0.8289,0.9231,0.8896,0.9231,0.9022,0.9216
160,2,svm,0.9587,0.99,0.9722,0.9185,0.9556,0.9296,0.9013,0.9079,0.9035,0.9548,0.9308,0.9548,0.9399,0.9539
160,3,svm,0.945,0.97,0.9561,0.9296,0.9778,0.9444,0.8684,0.8816,0.8728,0.9412,0.9155,0.9412,0.9251,0.94
160,4,svm,0.9576,0.99,0.97,0.963,1.0,0.9741,0.8816,0.8816,0.8816,0.9548,0.9325,0.9548,0.9404,0.9541
160,5,svm,0.9708,0.97,0.9687,0.9222,0.9778,0.9363,0.8553,0.8684,0.8596,0.9367,0.9212,0.9367,0.9246,0.9356
160,6,svm,0.9642,0.99,0.9762,0.9296,0.9778,0.9444,0.8684,0.8816,0.8728,0.9502,0.9242,0.9502,0.9342,0.9493
160,7,svm,0.9742,1.0,0.9862,0.8944,0.9333,0.9052,0.8947,0.9079,0.8991,0.9548,0.9307,0.9548,0.9397,0.9539
160,8,svm,0.9446,0.97,0.9567,0.9296,0.9778,0.9444,0.8487,0.8684,0.8553,0.9367,0.9085,0.9367,0.9193,0.9354
160,9,svm,0.9733,0.99,0.9809,0.9278,0.9778,0.9422,0.8684,0.8816,0.8728,0.9502,0.928,0.9502,0.9359,0.9493
170,0,dtree,0.9742,0.99,0.9809,0.8407,0.9333,0.8704,0.7467,0.7763,0.7553,0.905,0.8688,0.905,0.8808,0.9031
170,1,dtree,0.9522,0.96,0.9551,0.9167,0.9778,0.9348,0.8289,0.8553,0.8377,0.9276,0.9026,0.9276,0.9106,0.9262
170,2,dtree,0.9636,0.99,0.9757,0.8963,0.9556,0.9148,0.7807,0.8158,0.7917,0.9231,0.887,0.9231,0.9,0.9216
170,3,dtree,0.9583,0.96,0.9551,0.8333,0.9111,0.8556,0.7434,0.7895,0.7588,0.8914,0.859,0.8914,0.8673,0.8894
170,4,dtree,0.9727,0.97,0.9704,0.9296,0.9778,0.9444,0.7939,0.8289,0.8048,0.9231,0.9024,0.9231,0.9082,0.9216
170,5,dtree,0.9775,0.96,0.9678,0.85,0.9111,0.8682,0.8026,0.8421,0.8158,0.9095,0.8914,0.9095,0.8952,0.9078
170,6,dtree,0.9809,0.97,0.9741,0.8963,0.9556,0.9148,0.7807,0.8289,0.7961,0.9186,0.8948,0.9186,0.9008,0.917
170,7,dtree,0.9833,1.0,0.9909,0.8611,0.9111,0.8756,0.8289,0.8684,0.8421,0.9367,0.9054,0.9367,0.9162,0.9355
170,8,dtree,0.9618,0.96,0.9605,0.8296,0.9111,0.8556,0.7895,0.8289,0.8026,0.905,0.8756,0.905,0.8848,0.903
170,9,dtree,0.9818,0.99,0.9852,0.9278,0.9556,0.9348,0.8289,0.8684,0.8421,0.9412,0.9182,0.9412,0.9257,0.9401
170,0,knn,0.9201,0.94,0.9222,0.9556,0.9778,0.963,0.8728,0.8947,0.8794,0.9321,0.911,0.9321,0.9158,0.9312
170,1,knn,0.9284,0.91,0.9039,0.963,1.0,0.9741,0.8531,0.8816,0.8618,0.9186,0.9095,0.9186,0.9037,0.9176
170,2,knn,0.9373,0.96,0.9452,0.9111,0.9333,0.9185,0.8794,0.9079,0.8882,0.9367,0.9121,0.9367,0.9202,0.9355
170,3,knn,0.9375,0.95,0.9414,0.9333,0.9556,0.9407,0.8794,0.9079,0.8882,0.9367,0.9167,0.9367,0.923,0.9354
170,4,knn,0.9369,0.96,0.947,0.9556,0.9778,0.963,0.8596,0.8816,0.8662,0.9367,0.9141,0.9367,0.9225,0.9354
170,5,knn,0.9519,0.93,0.936,0.9389,0.9778,0.9496,0.8596,0.8947,0.8706,0.9276,0.9175,0.9276,0.9163,0.9264
170,6,knn,0.9088,0.91,0.9005,0.9333,0.9556,0.9407,0.8596,0.8947,0.8706,0.914,0.8969,0.914,0.8984,0.9128
170,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8991,0.9211,0.9057,0.9502,0.9309,0.9502,0.9379,0.9493
170,8,knn,0.9098,0.93,0.9163,0.9333,0.9556,0.9407,0.8487,0.8816,0.8597,0.9186,0.8936,0.9186,0.9018,0.917
170,9,knn,0.9381,0.94,0.9336,0.9556,0.9778,0.963,0.8849,0.9079,0.8912,0.9367,0.9233,0.9367,0.925,0.9357
170,0,rf,0.9678,0.99,0.9769,0.9185,0.9778,0.937,0.8399,0.8553,0.8443,0.9412,0.9138,0.9412,0.9232,0.9401
170,1,rf,0.9607,0.97,0.9647,0.9611,1.0,0.9719,0.8816,0.8947,0.886,0.9502,0.9336,0.9502,0.9391,0.9493
170,2,rf,0.9818,0.99,0.9852,0.8852,0.9556,0.9074,0.8816,0.8947,0.886,0.9502,0.9277,0.9502,0.9352,0.9493
170,3,rf,0.9651,0.96,0.959,0.9037,0.9778,0.9259,0.8487,0.8684,0.8553,0.9321,0.9126,0.9321,0.9166,0.9309
170,4,rf,0.9727,0.98,0.9757,0.9519,1.0,0.9667,0.8684,0.8816,0.8728,0.9502,0.9326,0.9502,0.9385,0.9492
170,5,rf,0.9784,0.96,0.9678,0.9222,0.9778,0.9363,0.8553,0.8816,0.864,0.9367,0.9246,0.9367,0.9257,0.9356
170,6,rf,0.9718,0.99,0.9805,0.9296,0.9778,0.9444,0.8816,0.8947,0.886,0.9548,0.9322,0.9548,0.9406,0.9539
170,7,rf,0.9833,1.0,0.9909,0.9267,0.9556,0.9333,0.9145,0.9211,0.9167,0.9638,0.9481,0.9638,0.9537,0.9632
170,8,rf,0.9527,0.97,0.9609,0.9185,0.9556,0.9296,0.8399,0.8684,0.8487,0.9321,0.907,0.9321,0.916,0.9308
170,9,rf,0.9727,0.99,0.9805,0.9167,0.9556,0.9274,0.8618,0.8816,0.8684,0.9457,0.9232,0.9457,0.9311,0.9447
170,0,svm,0.9552,0.99,0.9714,0.9407,0.9778,0.9519,0.8399,0.8553,0.8443,0.9412,0.9126,0.9412,0.9237,0.94
170,1,svm,0.9442,0.97,0.9562,0.9389,0.9778,0.9496,0.8684,0.8816,0.8728,0.9412,0.9171,0.9412,0.9262,0.94
170,2,svm,0.9678,0.99,0.9769,0.8963,0.9556,0.9148,0.8684,0.8816,0.8728,0.9457,0.9191,0.9457,0.9285,0.9447
170,3,svm,0.9452,0.97,0.9566,0.9296,0.9778,0.9444,0.7895,0.8289,0.8026,0.9231,0.8885,0.9231,0.9012,0.9215
170,4,svm,0.9603,0.99,0.9726,0.9407,0.9778,0.9519,0.9079,0.9079,0.9079,0.9593,0.9383,0.9593,0.9461,0.9586
170,5,svm,0.9684,0.96,0.963,0.9111,0.9556,0.9215,0.8618,0.8816,0.8684,0.9321,0.9201,0.9321,0.922,0.9309
170,6,svm,0.9809,0.99,0.9852,0.9296,0.9778,0.9444,0.8618,0.8816,0.8684,0.9502,0.9295,0.9502,0.9368,0.9492
170,7,svm,0.9742,1.0,0.9862,0.9167,0.9556,0.9274,0.9013,0.9079,0.9035,0.9593,0.9374,0.9593,0.9458,0.9586
170,8,svm,0.9446,0.97,0.9567,0.9185,0.9556,0.9296,0.852,0.8684,0.8561,0.9321,0.9074,0.9321,0.9166,0.9308
170,9,svm,0.9809,0.99,0.9852,0.9611,1.0,0.9719,0.8487,0.8684,0.8553,0.9502,0.9314,0.9502,0.9378,0.9493
180,0,dtree,0.9552,0.98,0.9661,0.8185,0.8889,0.8407,0.807,0.8421,0.818,0.914,0.8764,0.914,0.8896,0.9123
180,1,dtree,0.9607,0.97,0.9647,0.9278,0.9556,0.9348,0.7763,0.8289,0.7939,0.9186,0.8906,0.9186,0.8999,0.9169
180,2,dtree,0.9818,0.99,0.9852,0.863,0.9333,0.8852,0.8553,0.8816,0.864,0.9412,0.9141,0.9412,0.9232,0.9401
180,3,dtree,0.9651,0.96,0.959,0.8963,0.9778,0.9222,0.7412,0.7895,0.7566,0.905,0.8741,0.905,0.8819,0.9032
180,4,dtree,0.9727,0.98,0.9757,0.8833,0.9778,0.9126,0.7961,0.8158,0.8026,0.9231,0.8938,0.9231,0.9033,0.9216
180,5,dtree,0.9875,0.96,0.9725,0.8796,0.9333,0.8941,0.8487,0.8816,0.8597,0.9276,0.9178,0.9276,0.9177,0.9263
180,6,dtree,0.9709,0.97,0.97,0.8963,0.9556,0.9148,0.8158,0.8553,0.8289,0.9276,0.9024,0.9276,0.9102,0.9262
180,7,dtree,0.9833,1.0,0.9909,0.8878,0.9333,0.8978,0.8421,0.8553,0.8465,0.9367,0.9153,0.9367,0.9223,0.9356
180,8,dtree,0.9618,0.96,0.9605,0.863,0.9556,0.8926,0.7763,0.8158,0.7895,0.9095,0.8779,0.9095,0.8878,0.9077
180,9,dtree,0.9833,0.99,0.9857,0.8833,0.9556,0.9052,0.7368,0.7763,0.75,0.9095,0.8782,0.9095,0.8882,0.9077
180,0,knn,0.9201,0.94,0.9222,0.9556,0.9778,0.963,0.8728,0.8947,0.8794,0.9321,0.911,0.9321,0.9158,0.9312
180,1,knn,0.9225,0.92,0.9117,0.963,1.0,0.9741,0.8728,0.8947,0.8794,0.9276,0.9137,0.9276,0.9133,0.9267
180,2,knn,0.9464,0.96,0.95,0.9074,0.9333,0.9148,0.8914,0.9079,0.8956,0.9367,0.9196,0.9367,0.9241,0.9356
180,3,knn,0.9375,0.95,0.9414,0.9296,0.9556,0.937,0.886,0.9079,0.8925,0.9367,0.9182,0.9367,0.9237,0.9355
180,4,knn,0.9369,0.96,0.947,0.9556,0.9778,0.963,0.8596,0.8816,0.8662,0.9367,0.9141,0.9367,0.9225,0.9354
180,5,knn,0.9464,0.93,0.9324,0.8944,0.9333,0.9052,0.8783,0.9079,0.8868,0.9231,0.9124,0.9231,0.9112,0.9219
180,6,knn,0.9088,0.91,0.9005,0.9333,0.9556,0.9407,0.8794,0.9079,0.8882,0.9186,0.9037,0.9186,0.9044,0.9175
180,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8794,0.9079,0.8882,0.9457,0.9241,0.9457,0.9318,0.9447
180,8,knn,0.9189,0.93,0.9211,0.9444,0.9778,0.9556,0.8684,0.8947,0.8772,0.9276,0.9068,0.9276,0.913,0.9262
180,9,knn,0.9339,0.94,0.9305,0.9333,0.9556,0.9407,0.8651,0.8947,0.8737,0.9276,0.9101,0.9276,0.913,0.9266
180,0,rf,0.9651,0.99,0.9761,0.9407,0.9778,0.9519,0.8531,0.8684,0.8575,0.9457,0.9216,0.9457,0.9304,0.9447
180,1,rf,0.9607,0.97,0.9647,0.9611,1.0,0.9719,0.9013,0.9079,0.9035,0.9548,0.9404,0.9548,0.9451,0.9539
180,2,rf,0.9818,0.99,0.9852,0.8926,0.9556,0.9111,0.9211,0.9211,0.9211,0.9593,0.9428,0.9593,0.9481,0.9585
180,3,rf,0.9561,0.96,0.9542,0.9185,0.9778,0.937,0.8618,0.8816,0.8684,0.9367,0.916,0.9367,0.9212,0.9355
180,4,rf,0.9636,0.98,0.9709,0.963,1.0,0.9741,0.8882,0.8947,0.8904,0.9548,0.9375,0.9548,0.9439,0.9539
180,5,rf,0.9784,0.96,0.9678,0.8889,0.9556,0.9067,0.8553,0.8816,0.864,0.9321,0.9178,0.9321,0.9196,0.931
180,6,rf,0.9718,0.98,0.9752,0.9407,0.9778,0.9519,0.8684,0.8947,0.8772,0.9502,0.9299,0.9502,0.9367,0.9493
180,7,rf,0.9833,1.0,0.9909,0.9278,0.9556,0.9348,0.9079,0.9211,0.9123,0.9638,0.9461,0.9638,0.9524,0.9632
180,8,rf,0.9618,0.97,0.9657,0.9296,0.9778,0.9444,0.8947,0.9079,0.8991,0.9502,0.9322,0.9502,0.9385,0.9492
180,9,rf,0.9833,0.99,0.9857,0.9278,0.9778,0.9422,0.8816,0.8947,0.886,0.9548,0.937,0.9548,0.9425,0.954
180,0,svm,0.9642,0.99,0.9762,0.9407,0.9778,0.9519,0.8399,0.8553,0.8443,0.9412,0.9167,0.9412,0.9259,0.94
180,1,svm,0.9476,0.97,0.958,0.95,1.0,0.9644,0.8618,0.8684,0.864,0.9412,0.9186,0.9412,0.927,0.94
180,2,svm,0.9587,0.99,0.9722,0.8963,0.9556,0.9148,0.8618,0.8684,0.864,0.9412,0.9127,0.9412,0.9233,0.9401
180,3,svm,0.9361,0.97,0.9519,0.9296,0.9778,0.9444,0.8553,0.8684,0.8596,0.9367,0.907,0.9367,0.9186,0.9354
180,4,svm,0.9678,0.99,0.9769,0.9519,1.0,0.9667,0.8947,0.8947,0.8947,0.9593,0.9394,0.9593,0.9466,0.9586
180,5,svm,0.9684,0.96,0.963,0.9,0.9556,0.9141,0.8947,0.9079,0.8991,0.9412,0.9291,0.9412,0.9311,0.9402
180,6,svm,0.9733,0.98,0.9757,0.9278,0.9778,0.9422,0.8618,0.8816,0.8684,0.9457,0.9257,0.9457,0.932,0.9447
180,7,svm,0.9742,1.0,0.9862,0.8833,0.9333,0.8978,0.8816,0.8947,0.886,0.9502,0.9239,0.9502,0.9337,0.9493
180,8,svm,0.9536,0.97,0.9614,0.9296,0.9778,0.9444,0.8816,0.8947,0.886,0.9457,0.924,0.9457,0.932,0.9446
180,9,svm,0.9642,0.99,0.9762,0.9389,0.9778,0.9496,0.8487,0.8684,0.8553,0.9457,0.9193,0.9457,0.9292,0.9447
190,0,dtree,0.9651,0.99,0.9761,0.8074,0.8889,0.8333,0.8004,0.8289,0.8092,0.914,0.8764,0.914,0.8896,0.9124
190,1,dtree,0.9442,0.96,0.9509,0.8685,0.9556,0.8941,0.7763,0.7895,0.7807,0.9005,0.8711,0.9005,0.8808,0.8985
190,2,dtree,0.9742,0.99,0.9809,0.8389,0.9111,0.8607,0.7741,0.8158,0.7873,0.914,0.8779,0.914,0.8898,0.9124
190,3,dtree,0.9561,0.96,0.9542,0.9074,0.9778,0.9296,0.7697,0.8158,0.7851,0.914,0.8821,0.914,0.891,0.9124
190,4,dtree,0.9636,0.98,0.9709,0.8148,0.8889,0.837,0.773,0.8026,0.7816,0.9005,0.8678,0.9005,0.8785,0.8985
190,5,dtree,0.9875,0.94,0.962,0.7841,0.9111,0.82,0.761,0.8026,0.7741,0.8869,0.8682,0.8869,0.8685,0.885
190,6,dtree,0.9627,0.97,0.9646,0.9148,0.9556,0.9259,0.7434,0.7895,0.7588,0.905,0.8776,0.905,0.8859,0.9031
190,7,dtree,0.9742,1.0,0.9862,0.8722,0.9333,0.8904,0.8158,0.8421,0.8246,0.9321,0.899,0.9321,0.9111,0.9308
190,8,dtree,0.9727,0.98,0.9757,0.8148,0.8889,0.837,0.8158,0.8553,0.8289,0.9186,0.8866,0.9186,0.897,0.917
190,9,dtree,0.9727,0.98,0.9752,0.9056,0.9556,0.92,0.7763,0.8158,0.7895,0.9186,0.8915,0.9186,0.9001,0.917
190,0,knn,0.9636,0.99,0.9762,0.9444,0.9778,0.9556,0.8596,0.8816,0.8662,0.9502,0.924,0.9502,0.9342,0.9492
190,1,knn,0.9284,0.92,0.9098,0.963,1.0,0.9741,0.8728,0.8947,0.8794,0.9276,0.9163,0.9276,0.9124,0.9268
190,2,knn,0.9464,0.96,0.95,0.9,0.9333,0.9111,0.9057,0.9211,0.9101,0.9412,0.923,0.9412,0.9284,0.9401
190,3,knn,0.9375,0.95,0.9414,0.9333,0.9556,0.9407,0.8794,0.9079,0.8882,0.9367,0.9167,0.9367,0.923,0.9354
190,4,knn,0.9369,0.96,0.947,0.9556,0.9778,0.963,0.8596,0.8816,0.8662,0.9367,0.9141,0.9367,0.9225,0.9354
190,5,knn,0.9519,0.93,0.936,0.9389,0.9778,0.9496,0.8794,0.9079,0.8882,0.9321,0.9243,0.9321,0.9223,0.931
190,6,knn,0.8871,0.89,0.8834,0.9222,0.9333,0.9259,0.8509,0.8816,0.8596,0.8959,0.8818,0.8959,0.8839,0.894
190,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8991,0.9211,0.9057,0.9502,0.9309,0.9502,0.9379,0.9493
190,8,knn,0.9189,0.93,0.9211,0.9444,0.9778,0.9556,0.8684,0.8947,0.8772,0.9276,0.9068,0.9276,0.913,0.9262
190,9,knn,0.9292,0.94,0.9303,0.9333,0.9556,0.9407,0.8849,0.9079,0.8912,0.9321,0.9148,0.9321,0.919,0.931
190,0,rf,0.9742,0.99,0.9809,0.9296,0.9778,0.9444,0.8662,0.8816,0.8706,0.9502,0.928,0.9502,0.9355,0.9493
190,1,rf,0.9516,0.97,0.9599,0.9611,1.0,0.9719,0.8684,0.8816,0.8728,0.9457,0.9249,0.9457,0.9324,0.9447
190,2,rf,0.9742,0.99,0.9809,0.9074,0.9556,0.9222,0.9145,0.9211,0.9167,0.9593,0.9401,0.9593,0.9469,0.9585
190,3,rf,0.9561,0.96,0.9542,0.9296,0.9778,0.9444,0.875,0.8947,0.8816,0.9412,0.9228,0.9412,0.9272,0.9401
190,4,rf,0.9727,0.98,0.9757,0.963,1.0,0.9741,0.8882,0.8947,0.8904,0.9548,0.9417,0.9548,0.946,0.9539
190,5,rf,0.9784,0.96,0.9678,0.9222,0.9778,0.9363,0.8947,0.9079,0.8991,0.9457,0.9382,0.9457,0.9377,0.9448
190,6,rf,0.9718,0.99,0.9805,0.9185,0.9556,0.9296,0.875,0.8947,0.8816,0.9502,0.9277,0.9502,0.9361,0.9492
190,7,rf,0.9742,1.0,0.9862,0.9278,0.9556,0.9348,0.8947,0.9079,0.8991,0.9593,0.9374,0.9593,0.9458,0.9586
190,8,rf,0.9727,0.97,0.9704,0.9037,0.9778,0.9259,0.8882,0.8947,0.8904,0.9457,0.9296,0.9457,0.9338,0.9447
190,9,rf,0.9909,0.99,0.99,0.9278,0.9778,0.9422,0.8553,0.8816,0.864,0.9502,0.9314,0.9502,0.9369,0.9493
190,0,svm,0.9561,0.99,0.9719,0.9296,0.9778,0.9444,0.8399,0.8553,0.8443,0.9412,0.9107,0.9412,0.9224,0.94
190,1,svm,0.9446,0.97,0.9567,0.9611,1.0,0.9719,0.8553,0.8684,0.8596,0.9412,0.9172,0.9412,0.9264,0.94
190,2,svm,0.9667,0.99,0.9766,0.9185,0.9556,0.9296,0.9342,0.9342,0.9342,0.9638,0.9457,0.9638,0.9524,0.9632
190,3,svm,0.9452,0.97,0.9566,0.9296,0.9778,0.9444,0.8487,0.8684,0.8553,0.9367,0.9088,0.9367,0.9193,0.9354
190,4,svm,0.9623,0.99,0.9733,0.963,1.0,0.9741,0.8947,0.8947,0.8947,0.9593,0.9392,0.9593,0.9464,0.9586
190,5,svm,0.9678,0.96,0.9637,0.9222,0.9778,0.9363,0.8816,0.8947,0.886,0.9412,0.9289,0.9412,0.9314,0.9401
190,6,svm,0.9578,0.99,0.9722,0.9185,0.9556,0.9296,0.8158,0.8421,0.8246,0.9321,0.901,0.9321,0.9128,0.9308
190,7,svm,0.9742,1.0,0.9862,0.9167,0.9556,0.9274,0.9013,0.9079,0.9035,0.9593,0.9374,0.9593,0.9458,0.9586
190,8,svm,0.9651,0.98,0.9714,0.9296,0.9778,0.9444,0.9013,0.9079,0.9035,0.9548,0.936,0.9548,0.9425,0.9539
190,9,svm,0.9718,0.99,0.9805,0.9389,0.9778,0.9496,0.8684,0.8816,0.8728,0.9502,0.9296,0.9502,0.9372,0.9493
200,0,dtree,0.9742,0.98,0.9756,0.863,0.9111,0.8778,0.7873,0.8421,0.8048,0.9186,0.8873,0.9186,0.897,0.917
200,1,dtree,0.9598,0.96,0.9594,0.8796,0.9556,0.9015,0.7741,0.8158,0.7873,0.9095,0.8796,0.9095,0.8884,0.9078
200,2,dtree,0.9727,0.99,0.9805,0.9037,0.9556,0.9185,0.7544,0.8026,0.7697,0.9186,0.8836,0.9186,0.8954,0.917
200,3,dtree,0.9561,0.96,0.9542,0.8463,0.9333,0.8719,0.7961,0.8289,0.807,0.9095,0.8787,0.9095,0.8868,0.9079
200,4,dtree,0.9727,0.97,0.9704,0.9074,0.9556,0.9222,0.7697,0.8158,0.7851,0.914,0.8896,0.914,0.8969,0.9123
200,5,dtree,0.9875,0.96,0.9725,0.8796,0.9556,0.9015,0.7171,0.7763,0.7368,0.8959,0.8725,0.8959,0.877,0.894
200,6,dtree,0.9809,0.98,0.98,0.8852,0.9556,0.9074,0.7895,0.8289,0.8026,0.9231,0.8956,0.9231,0.9042,0.9216
200,7,dtree,0.9652,1.0,0.9814,0.8833,0.9333,0.8978,0.7566,0.8026,0.7719,0.9186,0.8768,0.9186,0.8923,0.917
200,8,dtree,0.9607,0.96,0.9599,0.8852,0.9556,0.9074,0.807,0.8421,0.818,0.9186,0.8925,0.9186,0.9004,0.9169
200,9,dtree,0.9909,0.99,0.99,0.9167,0.9556,0.9274,0.7741,0.8289,0.7917,0.9276,0.9012,0.9276,0.909,0.9263
200,0,knn,0.9164,0.94,0.9193,0.9444,0.9556,0.9481,0.8465,0.8684,0.8531,0.9186,0.8981,0.9186,0.9024,0.9174
200,1,knn,0.9375,0.92,0.9145,0.887,0.9556,0.9052,0.8684,0.8816,0.8728,0.914,0.9035,0.914,0.8983,0.913
200,2,knn,0.9373,0.96,0.9452,0.9111,0.9333,0.9185,0.8991,0.9211,0.9057,0.9412,0.9189,0.9412,0.9262,0.9401
200,3,knn,0.9375,0.95,0.9414,0.9333,0.9556,0.9407,0.8794,0.9079,0.8882,0.9367,0.9167,0.9367,0.923,0.9354
200,4,knn,0.9369,0.96,0.947,0.9556,0.9778,0.963,0.8596,0.8816,0.8662,0.9367,0.9141,0.9367,0.9225,0.9354
200,5,knn,0.9345,0.93,0.9277,0.9389,0.9778,0.9496,0.8333,0.8684,0.8443,0.9186,0.9006,0.9186,0.9035,0.9171
200,6,knn,0.9088,0.91,0.9005,0.9222,0.9333,0.9259,0.8827,0.9079,0.889,0.914,0.9026,0.914,0.9017,0.9129
200,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8991,0.9211,0.9057,0.9502,0.9309,0.9502,0.9379,0.9493
200,8,knn,0.9189,0.93,0.9211,0.9444,0.9778,0.9556,0.8487,0.8816,0.8597,0.9231,0.9,0.9231,0.907,0.9216
200,9,knn,0.929,0.94,0.9288,0.9111,0.9556,0.9259,0.8191,0.8553,0.8298,0.914,0.8876,0.914,0.8942,0.9126
200,0,rf,0.9742,0.99,0.9809,0.9185,0.9556,0.9296,0.8662,0.8816,0.8706,0.9457,0.9258,0.9457,0.9325,0.9447
200,1,rf,0.9616,0.97,0.9652,0.887,0.9556,0.9052,0.8553,0.8684,0.8596,0.9321,0.9099,0.9321,0.9167,0.9309
200,2,rf,0.9818,0.99,0.9852,0.9074,0.9556,0.9222,0.9079,0.9211,0.9123,0.9593,0.9412,0.9593,0.9473,0.9585
200,3,rf,0.9587,0.96,0.955,0.9407,0.9778,0.9519,0.8882,0.9079,0.8947,0.9457,0.9308,0.9457,0.9336,0.9448
200,4,rf,0.9727,0.98,0.9757,0.9481,1.0,0.963,0.875,0.8816,0.8772,0.9502,0.9341,0.9502,0.9392,0.9493
200,5,rf,0.9784,0.96,0.9678,0.9222,0.9778,0.9363,0.8355,0.8684,0.8465,0.9321,0.9178,0.9321,0.9196,0.931
